location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,population
Panama,6/26/2021,399877,1057,961.857,6514,9,6.571,92676.362,244.973,222.922,1509.699,2.086,1.523,1.11,,,,,,,,,,,,,,11571,,,,,2682,4314768
Panama,6/27/2021,400666,789,991.286,6524,10,7,92859.222,182.86,229.743,1512.016,2.318,1.622,1.11,,,,,,,,,1501657,,,,,10671,34.8,,,,2473,4314768
Panama,6/28/2021,401332,666,1013,6529,5,7.429,93013.576,154.354,234.775,1513.175,1.159,1.722,1.1,,,,,,,,,1518049,994064,523985,,16392,10944,35.18,23.04,12.14,,2536,4314768
Panama,6/29/2021,402581,1249,1018.857,6536,7,7.571,93303.047,289.471,236.133,1514.798,1.622,1.755,1.1,,,,,,,,,1534248,1007646,526602,,16199,13229,35.56,23.35,12.2,,3066,4314768
Panama,6/30/2021,403778,1197,1036,6545,9,7.714,93580.466,277.419,240.106,1516.883,2.086,1.788,1.09,,,,,,,,,1553711,1018935,534776,,19463,15666,36.01,23.62,12.39,,3631,4314768
Panama,7/1/2021,404983,1205,1036.571,6552,7,7.429,93859.739,279.273,240.238,1518.506,1.622,1.722,1.08,,,,,,,,,1572931,1026456,546475,,19220,14839,36.45,23.79,12.67,,3439,4314768
Panama,7/2/2021,406013,1030,1027.571,6560,8,7.857,94098.454,238.715,238.152,1520.36,1.854,1.821,1.08,,,,,,,,,,,,,,13830,,,,,3205,4314768
Panama,7/3/2021,407330,1317,1064.714,6567,7,7.571,94403.685,305.231,246.76,1521.982,1.622,1.755,1.07,,,,,,,,,,,,,,13971,,,,,3238,4314768
Panama,7/4/2021,408123,793,1065.286,6574,7,7.143,94587.473,183.787,246.893,1523.605,1.622,1.655,1.06,,,,,,,,,1600437,1038281,562156,,,14111,37.09,24.06,13.03,,3270,4314768
Panama,7/5/2021,408728,605,1056.571,6583,9,7.714,94727.689,140.216,244.873,1525.69,2.086,1.788,1.06,,,,,,,,,1614850,1045711,569139,,14413,13829,37.43,24.24,13.19,,3205,4314768
Panama,7/6/2021,410004,1276,1060.429,6591,8,7.857,95023.417,295.729,245.767,1527.544,1.854,1.821,1.05,,,,,,,,,1646855,1073286,573569,,32005,16087,38.17,24.87,13.29,,3728,4314768
Panama,7/7/2021,411226,1222,1064,6599,8,7.714,95306.631,283.213,246.595,1529.399,1.854,1.788,1.04,,,,,,,,,1664002,1082807,581195,,17147,15756,38.57,25.1,13.47,,3652,4314768
Panama,7/8/2021,412466,1240,1069,6604,5,7.429,95594.016,287.385,247.754,1530.557,1.159,1.722,1.04,,,,,,,,,1688479,1096941,591538,,24477,16507,39.13,25.42,13.71,,3826,4314768
Panama,7/9/2021,413626,1160,1087.571,6614,10,7.714,95862.86,268.844,252.058,1532.875,2.318,1.788,1.03,,,,,,,,,1724646,1121704,602942,,36167,20364,39.97,26,13.97,,4720,4314768
Panama,7/10/2021,414647,1021,1045.286,6627,13,8.571,96099.489,236.629,242.258,1535.888,3.013,1.987,1.02,,,,,,,,,,,,,,19884,,,,,4608,4314768
Panama,7/11/2021,415480,833,1051,6632,5,8.286,96292.547,193.058,243.582,1537.047,1.159,1.92,1.02,,,,,,,,,1736269,1127967,608302,,,19405,40.24,26.14,14.1,,4497,4314768
Panama,7/12/2021,416232,752,1072,6646,14,9,96466.832,174.285,248.449,1540.291,3.245,2.086,1.02,,,,,,,,,1749605,1133139,616466,,13336,19251,40.55,26.26,14.29,,4462,4314768
Panama,7/13/2021,417087,855,1011.857,6654,8,9,96664.989,198.157,234.51,1542.145,1.854,2.086,1.01,,,,,,,,,1763511,1139416,624095,,13906,16665,40.87,26.41,14.46,,3862,4314768
Panama,7/14/2021,418604,1517,1054,6661,7,8.857,97016.572,351.583,244.277,1543.768,1.622,2.053,1.01,,,,,,,,,1781542,1149802,631740,,18031,16791,41.29,26.65,14.64,,3892,4314768
Panama,7/15/2021,419829,1225,1051.857,6674,13,10,97300.481,283.909,243.781,1546.781,3.013,2.318,1.01,,,,,,,,,1810017,1169979,640038,,28475,17363,41.95,27.12,14.83,,4024,4314768
Panama,7/16/2021,420916,1087,1041.429,6688,14,10.571,97552.406,251.925,241.364,1550.025,3.245,2.45,1,,,,,,,,,1841890,1193334,648556,,31873,16749,42.69,27.66,15.03,,3882,4314768
Panama,7/17/2021,421957,1041,1044.286,6697,9,10,97793.67,241.264,242.026,1552.111,2.086,2.318,0.99,,,,,,,,,,,,,,17591,,,,,4077,4314768
Panama,7/18/2021,422678,721,1028.286,6703,6,10.143,97960.771,167.101,238.318,1553.502,1.391,2.351,0.99,,,,,,,,,,,,,,18433,,,,,4272,4314768
Panama,7/19/2021,423366,688,1019.143,6710,7,9.143,98120.223,159.452,236.199,1555.124,1.622,2.119,0.99,,,,,,,,,1877009,1220227,656782,,,18201,43.5,28.28,15.22,,4218,4314768
Panama,7/20/2021,424455,1089,1052.571,6716,6,8.857,98372.612,252.389,243.946,1556.515,1.391,2.053,0.99,,,,,,,,,1890415,1226715,663700,,13406,18129,43.81,28.43,15.38,,4202,4314768
Panama,7/21/2021,425599,1144,999.286,6723,7,8.857,98637.748,265.136,231.597,1558.137,1.622,2.053,0.99,,,,,,,,,1911404,1241588,669816,,20989,18552,44.3,28.78,15.52,,4300,4314768
Panama,7/22/2021,426849,1250,1002.857,6730,7,8,98927.451,289.703,232.424,1559.759,1.622,1.854,0.98,,,,,,,,,1975276,1300265,675011,,63872,23608,45.78,30.14,15.64,,5471,4314768
Panama,7/23/2021,427987,1138,1010.143,6743,13,7.857,99191.196,263.745,234.113,1562.772,3.013,1.821,0.98,,,,,,,,,2066597,1384491,682106,,91321,32101,47.9,32.09,15.81,,7440,4314768
Panama,7/24/2021,429083,1096,1018,6750,7,7.571,99445.208,254.011,235.934,1564.395,1.622,1.755,0.97,,,,,,,,,2168541,1485279,683262,,101944,44992,50.26,34.42,15.84,,10427,4314768
Panama,7/25/2021,429949,866,1038.714,6759,9,8,99645.914,200.706,240.735,1566.481,2.086,1.854,0.97,,,,,,,,,2252051,1567945,684106,,83510,55250,52.19,36.34,15.85,,12805,4314768
Panama,7/26/2021,430444,495,1011.143,6768,9,8.286,99760.636,114.722,234.345,1568.566,2.086,1.92,0.96,,,,,,,,,,,,,,57154,,,,,13246,4314768
Panama,7/27/2021,431554,1110,1014.143,6781,13,9.286,100017.892,257.256,235.04,1571.579,3.013,2.152,0.96,,,,,,,,,,,,,,58815,,,,,13631,4314768
Panama,7/28/2021,432523,969,989.143,6791,10,9.714,100242.47,224.578,229.246,1573.897,2.318,2.251,0.95,,,,,,,,,2327152,1637695,689457,,,59393,53.93,37.96,15.98,,13765,4314768
Panama,7/29/2021,433545,1022,956.571,6798,7,9.714,100479.331,236.861,221.697,1575.519,1.622,2.251,0.95,,,,,,,,,2408895,1717496,691399,,81743,61946,55.83,39.81,16.02,,14357,4314768
Panama,7/30/2021,434460,915,924.714,6808,10,9.286,100691.393,212.062,214.314,1577.837,2.318,2.152,0.95,,,,,,,,,2573226,1878898,694328,,164331,72376,59.64,43.55,16.09,,16774,4314768
Panama,7/31/2021,435655,1195,938.857,6823,15,10.429,100968.349,276.956,217.592,1581.313,3.476,2.417,0.95,,,,,,,,,2679699,1984082,695617,,106473,73023,62.11,45.98,16.12,,16924,4314768
Panama,8/1/2021,436475,820,932.286,6833,10,10.571,101158.394,190.045,216.069,1583.631,2.318,2.45,0.94,,,,,,,,,2753083,2056138,696945,,73384,71576,63.81,47.65,16.15,,16589,4314768
Panama,8/2/2021,436812,337,909.714,6842,9,10.571,101236.498,78.104,210.837,1585.717,2.086,2.45,0.94,,,,,,,,,2803185,2103939,699246,,50102,75157,64.97,48.76,16.21,,17419,4314768
Panama,8/3/2021,437744,932,884.286,6851,9,10,101452.5,216.002,204.944,1587.803,2.086,2.318,0.94,,,,,,,,,2818065,2117800,700225,,14880,73707,65.31,49.08,16.23,,17082,4314768
Panama,8/4/2021,438781,1037,894,6860,9,9.857,101692.837,240.337,207.195,1589.888,2.086,2.285,0.94,,,,,,,,,2844241,2133336,710905,,26176,73870,65.92,49.44,16.48,,17120,4314768
Panama,8/5/2021,439599,818,864.857,6875,15,11,101882.419,189.581,200.441,1593.365,3.476,2.549,0.94,,,,,,,,,2929481,2208721,720760,,85240,74369,67.89,51.19,16.7,,17236,4314768
Panama,8/6/2021,439599,0,734.143,6875,0,9.571,101882.419,0,170.147,1593.365,0,2.218,0.94,,,,,,,,,3006726,2280937,725789,,77245,61929,69.68,52.86,16.82,,14353,4314768
Panama,8/7/2021,441316,1717,808.714,6894,19,10.143,102280.354,397.936,187.429,1597.768,4.403,2.351,0.97,,,,,,,,,3092971,2354177,738794,,86245,59039,71.68,54.56,17.12,,13683,4314768
Panama,8/8/2021,442295,979,831.429,6906,12,10.429,102507.25,226.895,192.694,1600.55,2.781,2.417,0.97,,,,,,,,,3142065,2398106,743959,,49094,55569,72.82,55.58,17.24,,12879,4314768
Panama,8/9/2021,442818,523,858,6912,6,10,102628.461,121.212,198.852,1601.94,1.391,2.318,0.96,,,,,,,,,,,,,,51273,,,,,11883,4314768
Panama,8/10/2021,443718,900,853.429,6918,6,9.571,102837.047,208.586,197.792,1603.331,1.391,2.218,0.95,,,,,,,,,3182124,2425133,756991,,,52008,73.75,56.21,17.54,,12053,4314768
Panama,8/11/2021,444695,977,844.857,6924,6,9.143,103063.479,226.432,195.806,1604.721,1.391,2.119,0.94,,,,,,,,,3217064,2429164,787900,,34940,53260,74.56,56.3,18.26,,12344,4314768
Panama,8/12/2021,445651,956,864.571,6932,8,8.143,103285.043,221.565,200.375,1606.575,1.854,1.887,0.94,,,,,,,,,3292229,2469405,822824,,75165,51821,76.3,57.23,19.07,,12010,4314768
Panama,8/13/2021,446409,758,972.857,6939,7,9.143,103460.719,175.676,225.471,1608.198,1.622,2.119,0.93,,,,,,,,,,,,,,52559,,,,,12181,4314768
Panama,8/14/2021,447261,852,849.286,6947,8,7.571,103658.18,197.461,196.832,1610.052,1.854,1.755,0.92,,,,,,,,,,,,,,52011,,,,,12054,4314768
Panama,8/15/2021,447824,563,789.857,6951,4,6.429,103788.663,130.482,183.059,1610.979,0.927,1.49,0.92,,,,,,,,,3539459,2693410,846049,,,56771,82.03,62.42,19.61,,13157,4314768
Panama,8/16/2021,448268,444,778.571,6962,11,7.143,103891.565,102.902,180.443,1613.528,2.549,1.655,,,,,,,,,,,,,,,,,,,,,4314768
Panama,8/17/2021,448924,656,743.714,6970,8,7.429,104043.601,152.036,172.365,1615.382,1.854,1.722,,,,,,,,,,,,,,,,,,,,,4314768
